"['Northeastern-U RED', 'Team Wisdom']",Jun 22 18,de_inferno
"['Northeastern-U RED', 'Phat Brain']",Jul 7 18,de_cache
"['Northeastern-U RED', 'Poseidon eSports NA']",Jul 13 18,de_inferno
"['Aqua Vitae', 'Clam Shack Clapba...']",May 24 18,de_inferno
"['Clam Shack Clapba...', 'The Bastards']",Jun 8 18,de_nuke
"['Clam Shack Clapba...', 'LeTrainTiltant']",Jun 10 18,de_overpass
"['Daddies Get Baddies', 'LeTrainTiltant']",May 24 18,de_inferno
"['LeTrainTiltant', 'The Spectrum']",May 28 18,de_inferno
"['EWOKGODSQUAD', 'LeTrainTiltant']",May 31 18,de_inferno
"['LeTrainTiltant', 'Zealous-GG']",Jun 27 18,de_train
"['Phat Brain', 'The Part Time Pop...']",May 28 18,de_overpass
"['The Part Time Pop...', 'Visionary - eSports']",Jun 5 18,de_mirage
"['The Part Time Pop...', 'fortnite gawdz']",Jun 14 18,de_nuke
"['The Part Time Pop...', 'someone say one deag']",Jun 24 18,de_dust2
"['Flipping table crew', 'The Part Time Pop...']",Jun 26 18,de_train
"['Constant Rage', 'The Part Time Pop...']",Jun 27 18,de_train
"['Malice Gaming', 'The Part Time Pop...']",Jul 9 18,de_dust2
"['The Part Time Pop...', 'The Spectrum']",Jul 12 18,de_overpass
"['The Part Time Pop...', 'yikeszzz']",Jul 16 18,de_inferno
"['Mediocre Team', 'Zealous-GG']",May 22 18,de_dust2
"['Mediocre Team', 'Poseidon eSports NA']",May 25 18,de_cache
"['Malice Gaming', 'Mediocre Team']",May 31 18,de_inferno
"['Mediocre Team', 'Silent Empire']",Jun 27 18,de_mirage
"['Mediocre Team', 'what we do']",Jul 6 18,de_cache
"['Malice Gaming', 'Poseidon eSports NA']",Jun 15 18,de_cache
"['Poseidon eSports NA', 'Zealous-GG']",Jun 22 18,de_overpass
"['Daddies Get Baddies', 'Poseidon eSports NA']",Jun 30 18,de_inferno
"['Erupt  eSports', 'Poseidon eSports NA']",Jul 16 18,de_cache
"['EWOKGODSQUAD', 'Silent Empire']",May 25 18,de_cache
"['Bloom eSports', 'EWOKGODSQUAD']",Jun 1 18,de_cache
"['Dead Presidents', 'EWOKGODSQUAD']",Jun 18 18,de_train
"['Aqua Vitae', 'EWOKGODSQUAD']",Jun 22 18,de_train
"['EWOKGODSQUAD', 'Shot eSports']",Jul 6 18,de_cache
"['EWOKGODSQUAD', 'The Bastards']",Jul 9 18,de_dust2
"['EWOKGODSQUAD', 'PHENOM REBORN ASC...']",Jul 12 18,de_cache
"['EWOKGODSQUAD', 'The Burger People']",Jul 16 18,de_inferno
"['The Bastards', 'The Burger People']",May 25 18,de_cache
"['PONY', 'The Bastards']",Jun 13 18,de_inferno
"['The Bastards', 'what we do']",Jun 25 18,de_cache
"['Shot eSports', 'The Bastards']",Jun 29 18,de_mirage
"['The Bastards', 'Visionary - eSports']",Jul 2 18,de_inferno
"['The Bastards', 'Zealous-GG']",Jul 6 18,de_inferno
"['The Bastards', 'The Spectrum']",Jul 13 18,de_dust2
"['Daddies Get Baddies', 'what we do']",May 27 18,de_inferno
"['Daddies Get Baddies', 'Rigolo Raisin']",Jun 1 18,de_overpass
"['Daddies Get Baddies', 'Zealous-GG']",Jun 14 18,de_train
"['Daddies Get Baddies', 'Phat Brain']",Jun 25 18,de_dust2
"['Daddies Get Baddies', 'PONY']",Jul 3 18,de_dust2
"['Daddies Get Baddies', 'Silent Empire']",Jul 7 18,de_overpass
"['Erupt  eSports', 'HOT BOY SQUAD']",May 25 18,de_inferno
"['Erupt  eSports', 'Shot eSports']",May 30 18,de_train
"['Erupt  eSports', 'Silent Empire']",Jun 24 18,de_cache
"['Erupt  eSports', 'Zealous-GG']",Jun 29 18,de_cache
"['Flipping table crew', 'yikeszzz']",May 28 18,de_cache
"['Flipping table crew', 'Team Mutinous']",May 31 18,de_train
"['Flipping table crew', 'Visionary - eSports']",Jun 11 18,de_cache
"['Brokeback Mountain', 'Flipping table crew']",Jun 25 18,de_inferno
"['Flipping table crew', 'Prison Sex']",Jul 6 18,de_mirage
"['Flipping table crew', 'fortnite gawdz']",Jul 9 18,de_overpass
"['Dead Presidents', 'Flipping table crew']",Jul 10 18,de_overpass
"['Aqua Vitae', 'The Burger People']",Jun 1 18,de_overpass
"['The Burger People', 'someone say one deag']",Jun 7 18,de_overpass
"['Dead Presidents', 'The Burger People']",Jun 8 18,de_nuke
"['The Burger People', 'what we do']",Jul 2 18,de_train
"['Shot eSports', 'The Burger People']",Jul 9 18,de_train
"['Prison Sex', 'fortnite gawdz']",May 31 18,de_train
"['Brokeback Mountain', 'Prison Sex']",Jul 9 18,de_mirage
"['HOT BOY SQUAD', 'Prison Sex']",Jul 11 18,de_dust2
"['Prison Sex', 'United Bangers']",Jul 13 18,de_mirage
"['Prison Sex', 'Team Wisdom']",Jul 16 18,de_mirage
"['Brokeback Mountain', 'VIRGIN ESPORTS']",May 29 18,de_inferno
"['Brokeback Mountain', 'PHENOM REBORN ASC...']",Jun 11 18,de_mirage
"['Animus Gaming', 'Brokeback Mountain']",Jun 24 18,de_dust2
"['Brokeback Mountain', 'fortnite gawdz']",Jun 28 18,de_mirage
"['Brokeback Mountain', 'The Spectrum']",Jun 28 18,de_cache
"['Brokeback Mountain', 'United Bangers']",Jul 6 18,de_train
"['Brokeback Mountain', 'Malice Gaming']",Jul 13 18,de_inferno
"['Brokeback Mountain', 'HOT BOY SQUAD']",Jul 13 18,de_dust2
"['Aqua Vitae', 'United Bangers']",May 28 18,de_inferno
"['United Bangers', 'hitbox-']",May 31 18,de_overpass
"['Constant Rage', 'United Bangers']",Jun 29 18,de_cache
"['Animus Gaming', 'United Bangers']",Jul 9 18,de_overpass
"['United Bangers', 'fortnite gawdz']",Jul 12 18,de_mirage
"['Dead Presidents', 'PONY']",Jun 6 18,de_inferno
"['Constant Rage', 'PONY']",Jun 11 18,de_inferno
"['HOT BOY SQUAD', 'PONY']",Jun 18 18,de_mirage
"['PONY', 'what we do']",Jun 20 18,de_train
"['Malice Gaming', 'PONY']",Jun 25 18,de_dust2
"['PONY', 'Rigolo Raisin']",Jul 11 18,de_overpass
"['PONY', 'Zealous-GG']",Jul 16 18,de_overpass
"['Malice Gaming', 'hitbox-']",Jun 7 18,de_inferno
"['Phat Brain', 'someone say one deag']",May 23 18,de_inferno
"['Noble xD', 'Phat Brain']",May 30 18,de_dust2
"['Phat Brain', 'Team Wisdom']",Jun 4 18,de_mirage
"['Phat Brain', 'Shot eSports']",Jul 11 18,de_cache
"['Rigolo Raisin', 'Visionary - eSports']",May 28 18,de_inferno
"['Rigolo Raisin', 'Team Wisdom']",Jun 6 18,de_inferno
"['Rigolo Raisin', 'fortnite gawdz']",Jun 11 18,de_overpass
"['Rigolo Raisin', 'yikeszzz']",Jul 2 18,de_overpass
"['Dead Presidents', 'Rigolo Raisin']",Jul 12 18,de_train
"['Dead Presidents', 'Zealous-GG']",May 31 18,de_inferno
"['Zealous-GG', 'yikeszzz']",Jul 15 18,de_cache
"['The Spectrum', 'Visionary - eSports']",May 30 18,de_mirage
"['The Spectrum', 'yikeszzz']",Jun 14 18,de_dust2
"['The Spectrum', 'fortnite gawdz']",Jun 21 18,de_nuke
"['HOT BOY SQUAD', 'The Spectrum']",Jul 6 18,de_dust2
"['Animus Gaming', 'Silent Empire']",May 24 18,de_cache
"['Silent Empire', 'what we do']",Jun 4 18,de_train
"['Silent Empire', 'VIRGIN ESPORTS']",Jun 10 18,de_mirage
"['Silent Empire', 'Team Wisdom']",Jun 13 18,de_mirage
"['PHENOM REBORN ASC...', 'survivor']",May 28 18,de_mirage
"['PHENOM REBORN ASC...', 'someone say one deag']",May 30 18,de_inferno
"['HOT BOY SQUAD', 'Malice Gaming']",May 24 18,de_cache
"['Dead Presidents', 'Malice Gaming']",Jun 20 18,de_cache
"['Malice Gaming', 'Visionary - eSports']",Jul 6 18,de_mirage
"['Malice Gaming', 'fortnite gawdz']",Jul 16 18,de_cache
"['Dead Presidents', 'yikeszzz']",May 26 18,de_cache
"['HOT BOY SQUAD', 'yikeszzz']",Jun 21 18,de_inferno
"['Constant Rage', 'yikeszzz']",Jun 22 18,de_overpass
"['Dead Presidents', 'Team Wisdom']",May 28 18,de_train
"['HOT BOY SQUAD', 'Noble xD']",Jun 4 18,de_nuke
"['HOT BOY SQUAD', 'what we do']",Jun 5 18,de_nuke
"['Animus Gaming', 'HOT BOY SQUAD']",Jun 11 18,de_dust2
"['HOT BOY SQUAD', 'fortnite gawdz']",Jul 16 18,de_inferno
"['Shot eSports', 'what we do']",Jun 9 18,de_nuke
"['Animus Gaming', 'what we do']",Jun 16 18,de_dust2
"['fortnite gawdz', 'what we do']",Jun 18 18,de_nuke
"['Dead Presidents', 'VIRGIN ESPORTS']",Jun 14 18,de_inferno
"['someone say one deag', 'survivor']",Jun 13 18,de_cache
"['Aqua Vitae', 'survivor']",Jun 15 18,de_cache
"['Constant Rage', 'Visionary - eSports']",May 31 18,de_mirage
"['Noble xD', 'Visionary - eSports']",Jun 13 18,de_mirage
"['Animus Gaming', 'Visionary - eSports']",Jun 17 18,de_mirage
"['VIRGIN ESPORTS', 'fortnite gawdz']",Jun 29 18,de_cache
"['Animus Gaming', 'fortnite gawdz']",Jul 4 18,de_mirage
"['Constant Rage', 'VIRGIN ESPORTS']",May 24 18,de_inferno
"['Constant Rage', 'Shot eSports']",Jun 22 18,de_train
"['Animus Gaming', 'VIRGIN ESPORTS']",Jun 27 18,de_overpass
"['Aqua Vitae', 'Shot eSports']",Jun 2 18,de_mirage
"['Noble xD', 'Shot eSports']",Jun 6 18,de_mirage
